model_id,terms,n_parameters,rank,condition_number,converged,optimizer_message,log_likelihood,AIC,AICc,eta_min,eta_max,n_eta_clipped_low,n_eta_clipped_high,eta_clipping_used,n_bound_hits,bound_hits,pre_phase_preferred_deg,pre_phase_rate_ratio_max_vs_min,n_events,n_bins,exposure_kyr,fit_valid,invalid_reason,realization_id
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.954887057235046,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.38508832221532,420.77017664443065,420.8372157505759,-2.100344942924252,-0.4157160533123865,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_01678
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.687378486920984,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.3595012547283,408.7190025094566,408.84442244226733,-2.7822954646271163,0.24559340986449407,0.0,0.0,False,0.0,,320.6394011159311,5.753029685955614,55.0,901,180.0,True,,joint_01678
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.14341348373597,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-203.16369397236582,418.32738794473164,418.4213476762753,-2.6549377542269745,-0.4438588793828646,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_01678
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.731631876920606,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-196.3945260070571,408.7890520141142,408.9504869916927,-2.861009274409576,0.26972510973349273,0.0,0.0,False,0.0,,318.8617082239997,5.071884381954984,55.0,901,180.0,True,,joint_01678
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.039288638673167,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.27768456086224,422.5553691217245,422.6493288532681,-2.0920017293790387,-0.38420431954223677,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_01678
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.9037772853066,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-196.194388133529,408.388776267058,408.5502112446365,-2.9988712297079294,0.2899828605957724,0.0,0.0,False,0.0,,321.4140914653183,6.905295555532112,55.0,901,180.0,True,,joint_01678
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.80803017586219,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-200.78263648350418,413.56527296700835,413.659232698552,-3.1426802148163717,-0.1418804350875047,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_01678
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.499577465779886,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-196.21751680001384,408.4350336000277,408.5964685776062,-3.1946886998724775,0.1958386821061484,0.0,0.0,False,0.0,,298.1340902520541,3.9039543281278095,55.0,901,180.0,True,,joint_01678
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,16.001932524013444,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-206.30283444554632,422.60566889109265,422.6727079972379,-2.063840839522806,-0.5632819051845824,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_04201
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.84661077941608,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.51526353220208,411.03052706440417,411.1559469972149,-2.641742177876276,0.16800464917335223,0.0,0.0,False,0.0,,335.7040545026901,5.614773662930033,55.0,901,180.0,True,,joint_04201
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.21245283238961,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-204.93866646537123,421.87733293074245,421.9712926622861,-2.1040806295677563,-0.6400579641247888,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_04201
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.89244322406184,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-198.13231689043582,412.26463378087163,412.4260687584501,-2.6767759775426994,0.2016732734729514,0.0,0.0,False,0.0,,335.42577031617685,5.133790922192503,55.0,901,180.0,True,,joint_04201
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.088486483910078,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-206.3010699528182,424.6021399056364,424.69609963718005,-2.06275150673725,-0.567341985648955,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_04201
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,17.065409869547917,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.10149821334267,412.20299642668533,412.3644314042638,-2.913442356358541,0.23248598651277663,0.0,0.0,False,0.0,,335.5891427045518,6.255289078541322,55.0,901,180.0,True,,joint_04201
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.95728145378894,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-200.64905512166055,413.2981102433211,413.39206997486474,-3.3134376553928653,-0.09804532730600046,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_04201
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.668869629364764,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.683904248766,411.367808497532,411.5292434751105,-3.2295604455197875,0.1895532240563369,0.0,0.0,False,0.0,,321.2323010655141,3.4631065041412965,55.0,901,180.0,True,,joint_04201
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.99221032693026,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.92057587339917,421.84115174679835,421.9081908529436,-2.1461258443534303,-0.5158674766063626,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09031
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.893855584754938,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-199.34574986002053,412.69149972004107,412.8169196528518,-2.987647632811921,0.03467071066971772,0.0,0.0,False,0.0,,334.4773796398911,4.8969319727954,55.0,901,180.0,True,,joint_09031
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.219982552386455,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.12260777528803,422.24521555057606,422.3391752821197,-2.0761451687650334,-0.7228399781374126,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09031
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.946085737845543,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.19531928257433,414.39063856514866,414.55207354272716,-2.996829170030975,0.01816752836170754,0.0,0.0,False,0.0,,334.19783731539303,4.620517990414372,55.0,901,180.0,True,,joint_09031
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.07823668947373,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.91766520875177,423.83533041750354,423.9292901490472,-2.144123928532326,-0.5213385820103713,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09031
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,17.11560866887693,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-199.02544777742833,414.05089555485665,414.21233053243515,-3.2394745026929455,0.00860076591428438,0.0,0.0,False,0.0,,334.43228605817853,5.3574537377003875,55.0,901,180.0,True,,joint_09031
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.990652807600874,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-201.46803970344567,414.93607940689134,415.030039138435,-3.3796182990129275,-0.20413453932007708,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09031
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.721014409379062,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-198.76797212494694,413.5359442498939,413.69737922747237,-3.4683135879077636,-0.0013531821259762378,0.0,0.0,False,0.0,,321.71976282868616,3.2864744481365036,55.0,901,180.0,True,,joint_09031
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.966616797718094,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.41171457294547,420.82342914589094,420.8904682520362,-2.115065129474849,-0.43434411452942756,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09715
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.684989107868454,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.420323960409,410.840647920818,410.9660678536288,-2.903371247468133,0.23295879358838545,0.0,0.0,False,0.0,,324.96649134628495,5.077503212783527,55.0,901,180.0,True,,joint_09715
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.15194536710031,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-203.67002876172603,419.34005752345206,419.4340172549957,-2.4862246803331365,-0.48086043194902117,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09715
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.728956603869186,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.57590740001928,411.15181480003855,411.31324977761705,-3.215614368940252,0.18320122446306897,0.0,0.0,False,0.0,,323.8224141091549,4.602222653409974,55.0,901,180.0,True,,joint_09715
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.050993732856234,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.35119285523538,422.70238571047076,422.7963454420144,-2.1278321669848808,-0.48225738151608755,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09715
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.896352042387754,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.43464658925777,410.86929317851553,411.030728156094,-3.356398009220081,0.13015176319142574,0.0,0.0,False,0.0,,325.7378168006418,6.075297079758798,55.0,901,180.0,True,,joint_09715
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.810435422529547,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-201.29706341957734,414.5941268391547,414.6880865706983,-3.26888126860825,-0.22220516835218507,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_09715
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.484243840787858,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.61029358721996,411.2205871744399,411.3820221520184,-3.34230058037903,0.013656170009924917,0.0,0.0,False,0.0,,306.84921202799666,3.506552323742276,55.0,901,180.0,True,,joint_09715
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.959626582076346,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.46856486166212,420.93712972332423,421.0041688294695,-2.2169891285585788,-0.4439795356387458,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_04692
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.756787052265597,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-201.12568621457984,416.2513724291597,416.37679236197044,-2.613238261594224,-0.09275314814218205,0.0,0.0,False,0.0,,327.6097757702329,3.478401275281535,55.0,901,180.0,True,,joint_04692
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.162539771782647,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-204.93052425840642,421.86104851681284,421.9550082483565,-2.1595997008780374,-0.6094785073346503,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_04692
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.795028132446696,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-201.0383549277972,418.0767098555944,418.2381448331729,-2.581498248245282,-0.07312937521184071,0.0,0.0,False,0.0,,327.1190830885338,3.332829361624979,55.0,901,180.0,True,,joint_04692
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.045569562019555,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.46774816525516,422.9354963305103,423.02945606205395,-2.215930112955191,-0.44681870604313645,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_04692
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.964298966270157,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-200.91221274096233,417.82442548192466,417.98586045950316,-2.733610294730473,-0.04867842552119361,0.0,0.0,False,0.0,,327.82570806295325,3.722168416712752,55.0,901,180.0,True,,joint_04692
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.86781405714403,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-202.99421461403162,417.98842922806324,418.0823889596069,-2.922367865855915,-0.24087207897213248,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_04692
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.5548638865844,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-200.84973587562337,417.69947175124673,417.8609067288252,-2.813949740963423,-0.0858340170620342,0.0,0.0,False,0.0,,315.24171234383306,2.708430051567753,55.0,901,180.0,True,,joint_04692
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.9722692192053,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.25701835387008,420.51403670774016,420.58107581388543,-2.2230460250308903,-0.4355797740733369,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_05576
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.72446218324192,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.18480027390746,408.3696005478149,408.49502048062567,-3.1868670651939883,0.32325361975579425,0.0,0.0,False,0.0,,326.6614401318609,5.864838564287476,55.0,901,180.0,True,,joint_05576
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.162432827760338,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-204.05459687552252,420.10919375104504,420.2031534825887,-2.397860766690278,-0.5619025228120151,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_05576
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.767269616105125,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-196.8154185244332,409.6308370488664,409.7922720264449,-3.35787335855305,0.28073763554133024,0.0,0.0,False,0.0,,325.9013422121445,5.417571145442222,55.0,901,180.0,True,,joint_05576
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.057966014477756,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.24417361836652,422.48834723673303,422.58230696827667,-2.2297716206766145,-0.45683138321575256,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_05576
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,16.93851492264635,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-196.32602378018805,408.6520475603761,408.8134825379546,-3.6491005213162193,0.1853249400801329,0.0,0.0,False,0.0,,327.25812422067656,6.9803482725057595,55.0,901,180.0,True,,joint_05576
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.836062088145304,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-200.3005158257634,412.6010316515268,412.69499138307043,-3.577228068113267,-0.15141434473370796,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_05576
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.533710990644714,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-196.18344948316954,408.3668989663391,408.5283339439176,-3.7814253788787546,0.09597504835431558,0.0,0.0,False,0.0,,309.07444956037614,3.8678229934181614,55.0,901,180.0,True,,joint_05576
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.97083528572263,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.81664727231225,421.6332945446245,421.7003336507698,-2.1278133805098842,-0.4692985817682557,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07078
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.802722579581896,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.2033136085102,410.4066272170204,410.53204714983116,-3.085767404090232,0.19680060297644686,0.0,0.0,False,0.0,,331.43495897227683,5.504328922578722,55.0,901,180.0,True,,joint_07078
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.180518673175573,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-204.77320491027615,421.5464098205523,421.64036955209593,-2.2394345026682547,-0.623726672988115,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07078
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.849070201547185,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.98981701260703,411.97963402521407,412.14106900279256,-3.0916389361755012,0.22564751021633023,0.0,0.0,False,0.0,,330.90603476521153,5.135161916566604,55.0,901,180.0,True,,joint_07078
B_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;obl_scaled,6,6.0,16.057351974181792,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-205.81649999338902,423.63299998677803,423.72695971832167,-2.128204160021017,-0.4681165702647738,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07078
BP_obl,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;obl_scaled,8,8.0,17.020432080918734,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-197.72064861511228,411.44129723022456,411.60273220780306,-3.390352353266647,0.26726226406841036,0.0,0.0,False,0.0,,331.5016334868275,6.168917390947672,55.0,901,180.0,True,,joint_07078
B_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;insol65n_scaled,6,6.0,16.910109860275917,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-200.5957678897963,413.1915357795926,413.2854955111362,-3.5695284625207657,-0.08945608685697026,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07078
BP_insol65n,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;insol65n_scaled,8,8.0,17.623664600734273,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-197.32675421397673,410.65350842795345,410.81494340553195,-3.696153581952232,0.22517464535274812,0.0,0.0,False,0.0,,314.70048964957,3.4939626636341323,55.0,901,180.0,True,,joint_07078
B,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment,5,5.0,15.984694788096375,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,-205.64901113637202,421.29802227274405,421.3650613788893,-2.208360601981088,-0.4853848142022711,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07555
BP,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos,7,7.0,16.701517889808244,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.49535330979495,410.9907066195899,411.11612655240066,-2.745371107241808,-0.012470750899937322,0.0,0.0,False,0.0,,328.8266939514223,5.143672571566574,55.0,901,180.0,True,,joint_07555
B_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;ecc_scaled,6,6.0,16.1684612042516,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-204.6899516673301,421.3799033346602,421.4738630662038,-2.148011251743862,-0.6678783939798725,0.0,0.0,False,0.0,,,,55.0,901,180.0,True,,joint_07555
BP_ecc,same_type_history_count;lr04_scaled;co2_scaled;mis6_segment;pre_phase_sin;pre_phase_cos;ecc_scaled,8,8.0,16.74239221555634,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-198.2907733602516,412.5815467205032,412.7429816980817,-2.7391370697884723,0.00974585933641281,0.0,0.0,False,0.0,,328.26494929748475,4.80859652471568,55.0,901,180.0,True,,joint_07555
